Address,Price,Type,Size,Bedrooms,Bathrooms
"Furn El Chebbak, Baabda, Mount Lebanon","$14,000                         /Year",Shop,130 m²,1,N/A
"Furn El Chebbak, Baabda, Mount Lebanon","$6,000                         /Year",Shop,50 m²,N/A,N/A
"Adma, Kesrouane, Mount Lebanon","$10,800                         /Year",Apartment,250 m²,3,4
"Adma, Kesrouane, Mount Lebanon","$9,600                         /Year",Apartment,250 m²,3,4
"Aamchit, Jbeil, Mount Lebanon","$5,200                         /Year",Apartment,105 m²,2,2
"Kfar Aabida, Batroun, North","$400,000                         /Year",Land,"7,420 m²",N/A,N/A
"Aoukar, El Metn, Mount Lebanon","$7,200                         /Year",Apartment,190 m²,3,2
"Dekweneh, El Metn, Mount Lebanon","$7,200                         /Year",Office,75 m²,1,N/A
"Ras Beirut, Beirut, Beirut","$8,400                         /Year",Office,50 m²,1,N/A
"Halat, Jbeil, Mount Lebanon","$6,500                         /Season",Chalet,60 m²,1,1
"Fakra, Kesrouane, Mount Lebanon","$6,500                         /Year",Chalet,55 m²,1,1
"Ras Beirut, Beirut, Beirut","$22,200                         /Year",Apartment,400 m²,4,4
"Down Town, Beirut, Beirut","$80,000                         /Year",Shop,270 m²,1,N/A
"Down Town, Beirut, Beirut","$30,000                         /Year",Apartment,100 m²,1,1
"Down Town, Beirut, Beirut","$24,000                         /Year",Apartment,90 m²,1,1
"Faraya, Kesrouane, Mount Lebanon","$12,000                         /Year",Chalet,90 m²,2,2
"Zalka, El Metn, Mount Lebanon","$24,000                         /Year",Shop,600 m²,N/A,N/A
"Ras Beirut, Beirut, Beirut","$36,000                         /Year",Apartment,250 m²,3,3
"Achrafieh, Beirut, Beirut","$7,200                         /Year",Apartment,120 m²,2,2
"Dekweneh, El Metn, Mount Lebanon","$6,600                         /Year",Office,60 m²,1,N/A
"Jounieh, Kesrouane, Mount Lebanon","$6,000                         /Year",Office,100 m²,2,N/A
"Aoukar, El Metn, Mount Lebanon","$24,000                         /Year",Office,450 m²,2,N/A
"Aoukar, El Metn, Mount Lebanon","$30,000                         /Year",Office,450 m²,2,N/A
"Aoukar, El Metn, Mount Lebanon","$36,000                         /Year",Office,450 m²,7,N/A
"Down Town, Beirut, Beirut","$37,000                         /Year",Office,293 m²,1,N/A
"Down Town, Beirut, Beirut","$35,250                         /Year",Office,282 m²,1,N/A
"Down Town, Beirut, Beirut","$7,000                         /Year",Office,53 m²,1,N/A
"Down Town, Beirut, Beirut","$37,000                         /Year",Office,293 m²,1,N/A
"Down Town, Beirut, Beirut","$35,250                         /Year",Office,282 m²,1,N/A
"Ras Beirut, Beirut, Beirut","$30,000                         /Year",Office,160 m²,2,N/A
"Ras Beirut, Beirut, Beirut","$30,000                         /Year",Office,160 m²,2,N/A
"Ras Beirut, Beirut, Beirut","$15,000                         /Year",Office,80 m²,1,N/A
"Aoukar, El Metn, Mount Lebanon","$60,000                         /Year",Commercial Building,450 m²,3,N/A
"Ras Beirut, Beirut, Beirut","$28,000                         /Year",Apartment,160 m²,3,3
"Ras Beirut, Beirut, Beirut","$19,200                         /Year",Apartment,218 m²,2,3
"Jal el Dib, El Metn, Mount Lebanon","$10,800                         /Year",Shop,170 m²,N/A,N/A
"Laqlouq, Jbeil, Mount Lebanon","$15,000                         /Year",House/Villa,220 m²,4,4
"Dekweneh, El Metn, Mount Lebanon","$6,600                         /Year",Office,75 m²,N/A,N/A
"Down Town, Beirut, Beirut","$15,000                         /Year",Office,106 m²,1,N/A
"Jbeil, Jbeil, Mount Lebanon","$9,600                         /Year",Office,150 m²,1,N/A
"Zalka, El Metn, Mount Lebanon","$24,000                         /Year",Shop,600 m²,N/A,N/A
"Zalka, El Metn, Mount Lebanon","$28,000                         /Year",Land,930 m²,N/A,N/A
"Jounieh, Kesrouane, Mount Lebanon","$5,400                         /Year",Shop,35 m²,1,N/A
"Jbeil, Jbeil, Mount Lebanon","$36,000                         /Year",Shop,500 m²,2,N/A
"Down Town, Beirut, Beirut","$25,000                         /Year",Shop,105 m²,1,N/A
"Jbeil, Jbeil, Mount Lebanon","$9,600                         /Year",Shop,100 m²,1,N/A
"Dekweneh, El Metn, Mount Lebanon","$7,200                         /Year",Office,75 m²,N/A,N/A
"Achrafieh, Beirut, Beirut","$14,400                         /Year",Apartment,147 m²,2,2
"Jbeil, Jbeil, Mount Lebanon","$6,000                         /Year",Apartment,60 m²,1,1
"Faraya, Kesrouane, Mount Lebanon","$12,000                         /Year",Chalet,120 m²,3,3
"Jbeil, Jbeil, Mount Lebanon","$7,200                         /Year",Apartment,85 m²,2,1
"Achrafieh, Beirut, Beirut","$24,000                         /Year",Apartment,160 m²,2,2
"Jbeil, Jbeil, Mount Lebanon","$60,000                         /Year",Shop,300 m²,1,N/A
"Achrafieh, Beirut, Beirut","$18,000                         /Year",Office,125 m²,1,N/A
"Achrafieh, Beirut, Beirut","$45,000                         /Year",Office,210 m²,2,N/A
"Dekweneh, El Metn, Mount Lebanon","$7,200                         /Year",Office,115 m²,1,N/A
"Ouyoun Al Simen, Kesrouane, Mount Lebanon","$24,000                         /Year",Chalet,145 m²,3,3
"Antelias, El Metn, Mount Lebanon","$80,000                         /Year",Land,"1,200 m²",N/A,N/A
"Halat, Jbeil, Mount Lebanon","$6,000                         /Year",Chalet,60 m²,1,N/A
"Rabieh, El Metn, Mount Lebanon","$55,000                         /Year",Apartment,"1,000 m²",4,7
"Kaslik, Kesrouane, Mount Lebanon","$10,000                         /Year",Shop,60 m²,1,N/A
"Sin El Fil, El Metn, Mount Lebanon","$25,000                         /Year",Office,250 m²,2,N/A
"Nahr Ibrahim, Jbeil, Mount Lebanon","$127,000                         /Year",Commercial Building,"2,165 m²",N/A,N/A
"Zalka, El Metn, Mount Lebanon","$15,000                         /Year",Office,175 m²,1,N/A
"Zalka, El Metn, Mount Lebanon","$95,000                         /Year",Office,"1,000 m²",3,N/A
"Zalka, El Metn, Mount Lebanon","$12,000                         /Year",Office,138 m²,1,N/A
"Achrafieh, Beirut, Beirut","$42,000                         /Year",Apartment,385 m²,4,4
"Achrafieh, Beirut, Beirut","$36,000                         /Year",Apartment,365 m²,4,4
"Blat, Jbeil, Mount Lebanon","$7,200                         /Year",Apartment,150 m²,3,3
"Down Town, Beirut, Beirut","$45,000                         /Year",Office,190 m²,2,N/A
"Achrafieh, Beirut, Beirut","$8,400                         /Year",Office,70 m²,1,N/A
"Achrafieh, Beirut, Beirut","$21,250                         /Year",Office,170 m²,2,N/A
"Achrafieh, Beirut, Beirut","$21,250                         /Year",Office,170 m²,2,N/A
"Achrafieh, Beirut, Beirut","$11,250                         /Year",Office,90 m²,1,N/A
"Sahel Alma, Kesrouane, Mount Lebanon","$18,000                         /Year",Apartment,245 m²,4,4
"Bouchrieh, El Metn, Mount Lebanon","$5,400                         /Year",Office,70 m²,1,N/A
"Sad El Baouchriye, El Metn, Mount Lebanon","$3,600                         /Year",Office,52 m²,1,N/A
"Yarzeh, Baabda, Mount Lebanon","$38,000                         /Year",Apartment,400 m²,4,4
"Achrafieh, Beirut, Beirut","$10,200                         /Year",Apartment,90 m²,1,2
"Down Town, Beirut, Beirut","$39,600                         /Year",Shop,180 m²,1,N/A
"Down Town, Beirut, Beirut","$39,600                         /Year",Shop,180 m²,1,N/A
"Down Town, Beirut, Beirut","$22,000                         /Year",Office,100 m²,1,N/A
"Down Town, Beirut, Beirut","$18,700                         /Year",Office,85 m²,1,N/A
"Down Town, Beirut, Beirut","$22,000                         /Year",Office,100 m²,1,N/A
"Down Town, Beirut, Beirut","$18,700                         /Year",Office,85 m²,1,N/A
"Down Town, Beirut, Beirut","$18,700                         /Year",Office,85 m²,1,N/A
"Down Town, Beirut, Beirut","$44,000                         /Year",Office,200 m²,2,N/A
"Down Town, Beirut, Beirut","$44,000                         /Year",Office,200 m²,2,N/A
"Down Town, Beirut, Beirut","$44,000                         /Year",Office,200 m²,2,N/A
"Achrafieh, Beirut, Beirut","$13,200                         /Year",Apartment,165 m²,2,2
"Jbeil, Jbeil, Mount Lebanon","$3,600                         /Year",Office,65 m²,1,N/A
"Achrafieh, Beirut, Beirut","$45,000                         /Year",Apartment,500 m²,4,5
"Badaro, Beirut, Beirut","$20,000                         /Year",Apartment,334 m²,3,3
"Ras Beirut, Beirut, Beirut","$12,000                         /Year",Office,90 m²,1,N/A
"Kaslik, Kesrouane, Mount Lebanon","$12,000                         /Year",Apartment,60 m²,1,1
"Sahel Alma, Kesrouane, Mount Lebanon","$30,000                         /Year",Apartment,250 m²,3,4
"Jbeil, Jbeil, Mount Lebanon","$3,600                         /Year",Office,60 m²,1,N/A
"Fakra, Kesrouane, Mount Lebanon","$7,200                         /Year",Chalet,60 m²,1,1
"Jbeil, Jbeil, Mount Lebanon","$6,600                         /Year",Apartment,100 m²,2,2
"Blat, Jbeil, Mount Lebanon","$6,000                         /Year",Apartment,100 m²,2,2
"Faraya, Kesrouane, Mount Lebanon","$30,000                         /Year",Chalet,135 m²,2,3
"Fakra, Kesrouane, Mount Lebanon","$35,000                         /Year",Chalet,240 m²,3,4
"Kfarzebian, Kesrouane, Mount Lebanon","$12,000                         /Year",Chalet,114 m²,3,3
"Achrafieh, Beirut, Beirut","$18,000                         /Year",Apartment,150 m²,1,N/A
"Ouyoun Al Simen, Kesrouane, Mount Lebanon","$20,000                         /Year",Chalet,170 m²,4,3
"Ghazir, Kesrouane, Mount Lebanon","$20,000                         /Year",Warehouse,500 m²,1,N/A
"Blat, Jbeil, Mount Lebanon","$60,000                         /Year",Commercial Building,"5,000 m²",N/A,N/A
"Achrafieh, Beirut, Beirut","$42,000                         /Year",Office,220 m²,3,N/A
"Achrafieh, Beirut, Beirut","$36,000                         /Year",Apartment,230 m²,3,4
"Achrafieh, Beirut, Beirut","$9,000                         /Year",Apartment,110 m²,2,2
"Monteverde, El Metn, Mount Lebanon","$24,000                         /Year",Apartment,285 m²,3,3
"Clemenceau, Beirut, Beirut","$60,000                         /Year",Apartment,420 m²,3,4
"Aoukar, El Metn, Mount Lebanon","$8,400                         /Year",Apartment,135 m²,2,3
"Achrafieh, Beirut, Beirut","$20,000                         /Year",Apartment,200 m²,3,3
"Down Town, Beirut, Beirut","$20,000                         /Year",Office,136 m²,1,N/A
"Down Town, Beirut, Beirut","$15,900                         /Year",Shop,38 m²,1,N/A
"Down Town, Beirut, Beirut","$15,900                         /Year",Shop,34 m²,1,N/A
"Down Town, Beirut, Beirut","$8,700                         /Year",Shop,29 m²,1,N/A
"Down Town, Beirut, Beirut","$45,600                         /Year",Shop,152 m²,1,N/A
"Down Town, Beirut, Beirut","$29,000                         /Year",Office,195 m²,1,N/A
"Down Town, Beirut, Beirut","$25,500                         /Year",Office,170 m²,1,N/A
"Achrafieh, Beirut, Beirut","$45,000                         /Year",Office,220 m²,2,N/A
"Sin El Fil, El Metn, Mount Lebanon","$15,600                         /Year",Office,200 m²,N/A,N/A
"Achrafieh, Beirut, Beirut","$18,000                         /Year",Apartment,250 m²,3,4
"Blat, Jbeil, Mount Lebanon","$50,000                         /Year",Land,"1,890 m²",N/A,N/A
"Achrafieh, Beirut, Beirut","$30,000                         /Year",Apartment,200 m²,2,3
"Faraya, Kesrouane, Mount Lebanon","$12,000                         /Year",Chalet,110 m²,3,3
"Tabarja, Kesrouane, Mount Lebanon","$8,400                         /Year",Shop,60 m²,1,N/A
"Roumie, El Metn, Mount Lebanon","$16,800                         /Year",Shop,317 m²,2,N/A
"Jounieh, Kesrouane, Mount Lebanon","$3,600                         /Year",Office,80 m²,1,N/A
"Achrafieh, Beirut, Beirut","$18,000                         /Year",Apartment,220 m²,3,4
"Achrafieh, Beirut, Beirut","$30,000                         /Year",Shop,300 m²,N/A,N/A
"Kfarzebian, Kesrouane, Mount Lebanon","$24,000                         /Year",Land,"1,400 m²",N/A,N/A
"Rabweh, El Metn, Mount Lebanon","$18,000                         /Year",Apartment,300 m²,4,4
"Jbeil, Jbeil, Mount Lebanon","$130,000                         /Year",Commercial Building,"1,000 m²",2,N/A
"Achrafieh, Beirut, Beirut","$18,000                         /Year",Apartment,335 m²,4,3
"Fakra, Kesrouane, Mount Lebanon","$24,000                         /Year",Chalet,120 m²,3,3
"Tabarja, Kesrouane, Mount Lebanon","$12,000                         /Year",Apartment,120 m²,2,2
"Achrafieh, Beirut, Beirut","$18,000                         /Year",Apartment,200 m²,2,2
"Jdeideh, El Metn, Mount Lebanon","$12,000                         /Year",Office,135 m²,2,N/A
"Halat, Jbeil, Mount Lebanon","$9,600                         /Year",Apartment,310 m²,4,4
"Achrafieh, Beirut, Beirut","$42,000                         /Year",Apartment,380 m²,3,4
"Achrafieh, Beirut, Beirut","$8,400                         /Year",Apartment,90 m²,2,1
"Rabweh, El Metn, Mount Lebanon","$24,000                         /Year",Apartment,525 m²,4,5
"Mar Takla, Baabda, Mount Lebanon","$22,800                         /Year",Apartment,260 m²,3,4
"Dbayeh, El Metn, Mount Lebanon","$18,000                         /Year",Office,125 m²,N/A,N/A
"Dbayeh, El Metn, Mount Lebanon","$36,000                         /Year",Office,250 m²,N/A,N/A
"Achrafieh, Beirut, Beirut","$10,800                         /Year",Apartment,128 m²,2,2
"Achrafieh, Beirut, Beirut","$13,200                         /Year",Shop,126 m²,1,N/A
"Achrafieh, Beirut, Beirut","$13,200                         /Year",Apartment,140 m²,3,3
"Jbeil, Jbeil, Mount Lebanon","$15,000                         /Year",Apartment,180 m²,3,3
"Sahel Alma, Kesrouane, Mount Lebanon","$24,000                         /Year",Apartment,400 m²,4,5
"Achrafieh, Beirut, Beirut","$24,000                         /Year",Apartment,400 m²,4,4
"Achrafieh, Beirut, Beirut","$30,000                         /Year",Office,330 m²,3,N/A
"Down Town, Beirut, Beirut","$550,000                         /Year",Commercial Building,"2,400 m²",9,N/A
"Yarzeh, Baabda, Mount Lebanon","$48,000                         /Year",Apartment,400 m²,4,6
"Ouyoun Al Simen, Kesrouane, Mount Lebanon","$18,000                         /Year",Chalet,120 m²,2,3
"Furn El Chebbak, Baabda, Mount Lebanon","$25,000                         /Year",Shop,200 m²,1,N/A
"Achrafieh, Beirut, Beirut","$60,000                         /Year",Office,475 m²,6,N/A
"Jbeil, Jbeil, Mount Lebanon","$6,000                         /Year",Apartment,130 m²,2,2
"Ghazir, Kesrouane, Mount Lebanon","$60,000                         /Year",House/Villa,800 m²,5,9
"Ghazir, Kesrouane, Mount Lebanon","$30,000                         /Year",Warehouse,"1,300 m²",1,N/A
"Ghazir, Kesrouane, Mount Lebanon","$24,000                         /Year",Warehouse,"1,070 m²",1,N/A
"Ghazir, Kesrouane, Mount Lebanon","$12,000                         /Year",Warehouse,180 m²,1,N/A
"Ghazir, Kesrouane, Mount Lebanon","$3,600                         /Year",Warehouse,88 m²,1,N/A
"Jbeil, Jbeil, Mount Lebanon","$30,000                         /Year",Shop,200 m²,1,N/A
"Achkout, Kesrouane, Mount Lebanon","$6,000                         /Year",House/Villa,200 m²,2,2
"Jbeil, Jbeil, Mount Lebanon","$24,000                         /Year",Office,180 m²,2,N/A
"Jbeil, Jbeil, Mount Lebanon","$9,000                         /Year",Office,110 m²,2,N/A
"Jal el Dib, El Metn, Mount Lebanon","$15,000                         /Year",Apartment,300 m²,2,3
"Dekweneh, El Metn, Mount Lebanon","$25,000                         /Year",Office,260 m²,2,N/A
"Jbeil, Jbeil, Mount Lebanon","$36,000                         /Year",Office,500 m²,2,N/A
"Achrafieh, Beirut, Beirut","$15,000                         /Year",Shop,100 m²,1,N/A
"Fakra, Kesrouane, Mount Lebanon","$12,000                         /Year",Chalet,110 m²,2,2
"Fakra, Kesrouane, Mount Lebanon","$18,000                         /Year",Chalet,120 m²,2,3
"Achrafieh, Beirut, Beirut","$42,000                         /Year",Apartment,500 m²,4,4
"Mar Roukoz, El Metn, Mount Lebanon","$7,800                         /Year",Apartment,120 m²,2,2
"Dbayeh, El Metn, Mount Lebanon","$9,000                         /Year",Office,85 m²,1,N/A
"Kfarzebian, Kesrouane, Mount Lebanon","$24,000                         /Year",Chalet,180 m²,3,3
"Achrafieh, Beirut, Beirut","$54,000                         /Year",Office,180 m²,N/A,N/A
"Achrafieh, Beirut, Beirut","$40,000                         /Year",Apartment,417 m²,3,4
"Faraya, Kesrouane, Mount Lebanon","$12,000                         /Year",Chalet,120 m²,3,2
"Achrafieh, Beirut, Beirut","$42,000                         /Year",Apartment,350 m²,3,4
"Achrafieh, Beirut, Beirut","$33,000                         /Year",Apartment,335 m²,4,4
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$6,000                         /Year",Office,110 m²,1,N/A
"Achrafieh, Beirut, Beirut","$26,400                         /Year",Apartment,265 m²,3,4
"Faraya, Kesrouane, Mount Lebanon","$9,600                         /Year",Chalet,100 m²,2,2
"Achrafieh, Beirut, Beirut","$60,000                         /Year",Office,420 m²,3,N/A
"Wata El Joz, Kesrouane, Mount Lebanon","$18,000                         /Year",House/Villa,450 m²,4,4
"Kfarzebian, Kesrouane, Mount Lebanon","$15,000                         /Year",Chalet,75 m²,1,2
"Achrafieh, Beirut, Beirut","$15,000                         /Year",Office,70 m²,2,N/A
"Broumana, El Metn, Mount Lebanon","$18,000                         /Year",Apartment,450 m²,5,5
"Achrafieh, Beirut, Beirut","$24,000                         /Year",Office,174 m²,3,N/A
"Safra, Kesrouane, Mount Lebanon","$36,000                         /Year",Shop,450 m²,1,N/A
"Achrafieh, Beirut, Beirut","$30,000                         /Year",Apartment,215 m²,3,4
"Achrafieh, Beirut, Beirut","$9,000                         /Year",Apartment,115 m²,2,2
"Fakra, Kesrouane, Mount Lebanon","$57,000                         /Year",Chalet,170 m²,3,3
"Fakra, Kesrouane, Mount Lebanon","$64,000                         /Year",Chalet,240 m²,4,4
"Fakra, Kesrouane, Mount Lebanon","$50,000                         /Year",Chalet,150 m²,3,3
"Fakra, Kesrouane, Mount Lebanon","$24,000                         /Year",Chalet,130 m²,2,2
"Fidar, Jbeil, Mount Lebanon","$8,400                         /Year",Chalet,100 m²,2,2
"Jounieh, Kesrouane, Mount Lebanon","$4,200                         /Year",Office,200 m²,1,N/A
"Achrafieh, Beirut, Beirut","$14,400                         /Year",Apartment,100 m²,1,2
"Achrafieh, Beirut, Beirut","$13,200                         /Year",Office,120 m²,1,N/A
"Faytroun, Kesrouane, Mount Lebanon","$3,000                         /Season",Chalet,70 m²,2,2
"Faraya, Kesrouane, Mount Lebanon","$12,000                         /Year",Chalet,120 m²,2,3
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$6,000                         /Year",Apartment,120 m²,2,2
"Aamchit, Jbeil, Mount Lebanon","$7,200                         /Year",Shop,180 m²,1,N/A
"Sin El Fil, El Metn, Mount Lebanon","$50,000                         /Year",Office,440 m²,4,N/A
"Sin El Fil, El Metn, Mount Lebanon","$20,000                         /Year",Office,225 m²,2,N/A
"Achrafieh, Beirut, Beirut","$36,000                         /Year",Shop,120 m²,1,N/A
"Tabarja, Kesrouane, Mount Lebanon","$12,000                         /Year",Chalet,80 m²,1,1
"Achrafieh, Beirut, Beirut","$7,200                         /Year",Office,45 m²,1,N/A
"Zouk Mikael, Kesrouane, Mount Lebanon","$12,000                         /Year",Warehouse,780 m²,N/A,N/A
"Jbeil, Jbeil, Mount Lebanon","$3,600                         /Year",Office,40 m²,1,N/A
"Tabarja, Kesrouane, Mount Lebanon","$12,000                         /Year",Chalet,65 m²,1,2
"Antelias, El Metn, Mount Lebanon","$9,600                         /Year",Warehouse,400 m²,1,N/A
"Jbeil, Jbeil, Mount Lebanon","$8,400                         /Year",Office,95 m²,2,N/A
"Faraya, Kesrouane, Mount Lebanon","$12,000                         /Year",Chalet,80 m²,2,1
"Rabieh, El Metn, Mount Lebanon","$30,000                         /Year",Apartment,180 m²,2,3
"Baabdat, El Metn, Mount Lebanon","$30,000                         /Year",Apartment,400 m²,4,5
"Haret Sakher, Kesrouane, Mount Lebanon","$19,200                         /Year",Apartment,275 m²,3,4
"Dbayeh, El Metn, Mount Lebanon","$32,400                         /Year",Apartment,180 m²,3,3
"Adma, Kesrouane, Mount Lebanon","$12,000                         /Year",Apartment,270 m²,2,4
"Shayle, Kesrouane, Mount Lebanon","$100,000                         /Year",Shop,"1,500 m²",4,N/A
"Ghazir, Kesrouane, Mount Lebanon","$15,000                         /Year",Office,124 m²,1,N/A
"Sin El Fil, El Metn, Mount Lebanon","$6,600                         /Year",Office,80 m²,1,N/A
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$28,000                         /Year",Land,"1,000 m²",N/A,N/A
"Achrafieh, Beirut, Beirut","$19,000                         /Year",Apartment,165 m²,2,2
"Jbeil, Jbeil, Mount Lebanon","$12,000                         /Year",Apartment,180 m²,3,3
"Achrafieh, Beirut, Beirut","$27,600                         /Year",Apartment,350 m²,4,4
"Halat, Jbeil, Mount Lebanon","$30,000                         /Year",Warehouse,600 m²,1,N/A
"Bouchrieh, El Metn, Mount Lebanon","$6,000                         /Year",Office,90 m²,1,N/A
"Bouchrieh, El Metn, Mount Lebanon","$3,750                         /Year",Office,45 m²,1,N/A
"Achrafieh, Beirut, Beirut","$21,600                         /Year",Apartment,123 m²,2,2
"Ouyoun Al Simen, Kesrouane, Mount Lebanon","$10,000                         /Year",Chalet,140 m²,3,2
"Zalka, El Metn, Mount Lebanon","$14,400                         /Year",Office,175 m²,1,N/A
"Smar Jbail, Batroun, North","$6,000                         /Year",Apartment,95 m²,2,2
"Monteverde, El Metn, Mount Lebanon","$36,000                         /Year",Apartment,450 m²,3,5
"Monteverde, El Metn, Mount Lebanon","$18,000                         /Year",Apartment,480 m²,4,4
"Deir Al Qamar, Chouf, Mount Lebanon","$40,000                         /Year",Residential Building,"1,000 m²",N/A,N/A
"Dbayeh, El Metn, Mount Lebanon","$14,400                         /Year",Office,85 m²,1,N/A
"Achrafieh, Beirut, Beirut","$18,000                         /Year",Apartment,240 m²,3,3
"Haret Sakher, Kesrouane, Mount Lebanon","$9,600                         /Year",Apartment,270 m²,3,3
"Kaslik, Kesrouane, Mount Lebanon","$20,000                         /Year",Apartment,300 m²,3,4
"Ghazir, Kesrouane, Mount Lebanon","$6,000                         /Year",Apartment,125 m²,2,2
"Jounieh, Kesrouane, Mount Lebanon","$7,000                         /Year",Office,70 m²,1,N/A
"Jounieh, Kesrouane, Mount Lebanon","$15,000                         /Year",Warehouse,750 m²,1,N/A
"Achrafieh, Beirut, Beirut","$12,000                         /Year",Apartment,250 m²,3,3
"kfarhbeib, Kesrouane, Mount Lebanon","$30,000                         /Year",Apartment,600 m²,3,6
"Horsh Tabet, El Metn, Mount Lebanon","$24,000                         /Year",Office,230 m²,4,N/A
"Jal el Dib, El Metn, Mount Lebanon","$9,600                         /Year",Office,120 m²,1,N/A
"Furn El Chebbak, Baabda, Mount Lebanon","$7,200                         /Year",Office,70 m²,1,N/A
"Jounieh, Kesrouane, Mount Lebanon","$10,200                         /Year",Apartment,70 m²,1,1
"Jounieh, Kesrouane, Mount Lebanon","$11,500                         /Year",Apartment,90 m²,2,2
"Jounieh, Kesrouane, Mount Lebanon","$9,000                         /Year",Apartment,40 m²,1,N/A
"Achrafieh, Beirut, Beirut","$28,000                         /Year",Apartment,306 m²,3,4
"Klayaat, Kesrouane, Mount Lebanon","$4,800                         /Year",Chalet,160 m²,3,3
"Achrafieh, Beirut, Beirut","$15,000                         /Year",Apartment,155 m²,3,2
"Fakra, Kesrouane, Mount Lebanon","$12,000                         /Year",Chalet,200 m²,3,3
"Zaarour, El Metn, Mount Lebanon","$12,000                         /Year",Chalet,70 m²,1,1
"Berj Hammoud, El Metn, Mount Lebanon","$36,000                         /Year",Office,220 m²,3,N/A
"Achrafieh, Beirut, Beirut","$6,000                         /Year",Office,100 m²,1,N/A
"Jbeil, Jbeil, Mount Lebanon","$24,000                         /Year",Land,"2,000 m²",N/A,N/A
"Ouyoun Al Simen, Kesrouane, Mount Lebanon","$15,000                         /Year",Chalet,80 m²,2,1
"Zalka, El Metn, Mount Lebanon","$18,000                         /Year",Apartment,185 m²,3,3
"Tabarja, Kesrouane, Mount Lebanon","$30,000                         /Year",Chalet,120 m²,2,1
"Tabarja, Kesrouane, Mount Lebanon","$15,000                         /Year",Chalet,42 m²,1,N/A
"Jbeil, Jbeil, Mount Lebanon","$8,400                         /Year",Apartment,150 m²,3,2
"Kfaryassine, Kesrouane, Mount Lebanon","$14,400                         /Year",Apartment,250 m²,3,4
"Dbayeh, El Metn, Mount Lebanon","$24,000                         /Year",Apartment,180 m²,3,3
"Batroun, Batroun, North","$4,800                         /Year",Apartment,46 m²,1,1
"Achrafieh, Beirut, Beirut","$24,000                         /Year",Apartment,185 m²,3,2
"Ain Saadeh, El Metn, Mount Lebanon","$12,000                         /Year",Apartment,200 m²,3,3
"Achrafieh, Beirut, Beirut","$70,000                         /Year",Office,550 m²,4,N/A
"Achrafieh, Beirut, Beirut","$21,600                         /Year",Apartment,245 m²,3,3
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$4,200                         /Year",Apartment,130 m²,2,2
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$7,200                         /Year",Office,80 m²,2,N/A
"Haret Sakher, Kesrouane, Mount Lebanon","$4,800                         /Year",Apartment,100 m²,1,2
"Koura, Koura, North","$100,000                         /Year",Land,"4,909 m²",N/A,N/A
"Adma, Kesrouane, Mount Lebanon","$20,000                         /Year",Apartment,300 m²,4,5
"Achrafieh, Beirut, Beirut","$36,000                         /Year",Office,370 m²,4,N/A
"Bsalim, El Metn, Mount Lebanon","$70,000                         /Year",Warehouse,"1,800 m²",2,N/A
"New Mar Takla, Baabda, Mount Lebanon","$18,000                         /Year",Apartment,225 m²,3,4
"Kfarzebian, Kesrouane, Mount Lebanon","$9,600                         /Year",Chalet,105 m²,2,2
"Achrafieh, Beirut, Beirut","$28,000                         /Year",Apartment,300 m²,2,3
"Achrafieh, Beirut, Beirut","$18,000                         /Year",Apartment,206 m²,3,3
"Laqlouq, Jbeil, Mount Lebanon","$18,000                         /Year",House/Villa,260 m²,3,3
"Arayia, Baabda, Mount Lebanon","$45,000                         /Year",House/Villa,600 m²,4,4
"Zalka, El Metn, Mount Lebanon","$7,800                         /Year",Apartment,180 m²,3,2
"Achrafieh, Beirut, Beirut","$36,000                         /Year",Apartment,450 m²,4,5
"Achrafieh, Beirut, Beirut","$30,000                         /Year",Apartment,350 m²,3,4
"Dbayeh, El Metn, Mount Lebanon","$12,000                         /Year",Apartment,77 m²,1,1
"Edde, Jbeil, Mount Lebanon","$12,000                         /Year",House/Villa,300 m²,3,4
"Mastita, Jbeil, Mount Lebanon","$72,000                         /Year",Commercial Building,"1,800 m²",9,N/A
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$6,000                         /Year",Warehouse,230 m²,1,N/A
"Mansourieh, El Metn, Mount Lebanon","$9,600                         /Year",Apartment,185 m²,3,3
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$144,000                         /Year",Commercial Building,"6,550 m²",N/A,N/A
"Sahel Alma, Kesrouane, Mount Lebanon","$9,600                         /Year",Apartment,230 m²,3,4
"Dbayeh, El Metn, Mount Lebanon","$18,000                         /Year",Apartment,175 m²,3,3
"Achrafieh, Beirut, Beirut","$12,000                         /Year",Apartment,180 m²,3,3
"Adma, Kesrouane, Mount Lebanon","$18,000                         /Year",Apartment,280 m²,3,3
"Zouk Mikael, Kesrouane, Mount Lebanon","$11,400                         /Year",Shop,86 m²,1,N/A
"Adma, Kesrouane, Mount Lebanon","$20,400                         /Year",Apartment,350 m²,4,4
"Achrafieh, Beirut, Beirut","$16,800                         /Year",Apartment,275 m²,3,3
"Horsh Tabet, El Metn, Mount Lebanon","$24,000                         /Year",Shop,325 m²,2,N/A
"Horsh Tabet, El Metn, Mount Lebanon","$7,200                         /Year",Office,125 m²,1,N/A
