Title,Price,Bedroom,Bathroom,Area sqm,DistrictID,Furnished,ProvinceID,Community_id
Elegant  apartment In Jal Rl Dib For Sale / Get it,280000,3,4,258,24,no,6,939
Chalet for sale in Faqra/Furnished شاليه للبيع في فقرا,359999,3,3,200,32,yes,6,1089
Apartment for sale in Waterfront,1200000,3,3,330,24,no,6,1230
Full View Land in Biyada!,900000,,,1300,24,no,6,796
Affordable Land In Biyada,545000,,,671,24,no,6,796
Duplex for Sale I Prime Location I City View,2000000,5,6,540,28,no,2,105
Stunning Luminous | Stylish Loft | 24/7 Elec,510000,2,2,120,28,no,2,969
Apartment for sale in Yarzeh | Garden | Terrace,675000,4,4,650,15,partly,6,292
Duplex 225m² + Garden 3 beds For SALE In Sahel Alma,325000,3,4,225,32,no,6,472
Villa for sale in Faqra/Decorated/Furnished فيلا للبيع في فقرا,4500000,5,5,767,32,yes,6,1089
Chalet for sale in Faqra/furnished شاليه للبيع في فقرا,1400000,5,5,494,32,yes,6,1089
Villa for sale in Ouyoun Al Simen/furnished/pool فيلا للبيع في عيون السيمان,5000000,7,7,972,32,yes,6,1125
Modern Triplex | Huge Terrace | Sea View,750000,3,3,320,28,no,2,969
Spacious Apartment | Huge Terrace,700000,3,3,250,15,no,6,545
Fully Equipped High end finishing Flat!,340000,3,3,170,24,partly,6,905
Amazing Property | Super Spacious | Great Location,1400000,4,5,420,28,yes,2,969
New Apartment For Sale in Mar Elias,485000,3,4,200,28,no,2,504
New Apartment For Sale In Mar Elias,420000,3,4,200,28,no,2,504
Grandiose 3 Luxury Villas In Rabieh For Sale,15000000,7,7,5000,24,no,6,723
Grand Classic Luxury Duplex In Broummana,850000,4,6,630,24,yes,6,1301
Sea view apartment for sale in rabieh,475000,4,4,330,24,no,6,723
New Apartment For Sale in Mar Elias,490000,4,4,400,28,yes,2,504
Apartment for sale in koraytem,380000,3,3,350,28,partly,2,249
Apartment for sale in verdun,600000,3,4,250,28,yes,2,795
Apartment 170m² + Terrace Sea View For SALE In Sahel Alma,189999,3,3,170,32,no,6,472
Amazing Duplex for Sale in Dik el Mehdi(New Project),250000,3,3,230,24,no,6,212
Apartment for sale in Kornet Chehwan شقة للبيع في قرنة شهوان,600000,3,4,350,24,no,6,684
Chalet for sale in Faraya/Garden شاليه للبيع في فاريا,399000,2,2,200,32,yes,6,688
Hot Deal!! Duplex with a nice view 200Sqm in Dik el Mehdi for Sale!,165000,4,3,200,24,no,6,212
Apartment in Nabay for sale,150000,2,2,150,24,no,6,1195
Spacious Apartment | For Sale | In Achrafieh,2000000,3,5,320,28,partly,2,969
Apartment For Sale in Dbayeh-zouk el kharab,250000,3,3,160,24,no,6,1230
Apartment for Sale I Prime Location I Amenities,630000,2,2,125,28,yes,2,105
Chalet for sale in Ouyoun El Siman/Garden شاليه للبيع في عيون السيمان,975000,3,3,329,32,yes,6,1125
Villa for sale in Faqra/ فيلا للبيع في فقرا,1200000,3,3,279,32,yes,6,1089
Apartment for sale in Mtayleb/Decorated شقة للبيع في المطيلب,375000,3,3,219,24,no,6,760
Duplex for sale in Biyada/Terrace/View دوبلكس للبيع في المطيلب,669999,3,3,389,24,no,6,796
Sunny | Spacious | Good Finishing,640000,3,4,210,15,no,6,545
Spacious Apartment | Huge Terrace | Fireplace & Jacuzzi,1000000,4,5,500,15,no,6,292
"1,000 Sqm | Land Fo Sale | In Ras Beirut",6900000,,,1000,28,no,2,1339
Prime Modern Flat | Great Location,240000,2,2,125,28,no,2,969
Beautiful Brand New | Terrace | Amazing View,800000,3,4,250,15,no,6,292
Spacious Duplex | Great Location,500000,3,4,350,15,no,6,545
Spacious and very High End | Great Location,550000,3,3,240,15,no,6,545
Spacious and very High End | Great Location,550000,3,3,240,15,no,6,545
Spacious Apartment | Prime Location,475000,3,3,250,15,no,6,545
Brand New Sunny Spacious Flat | Balcony With Sea View,1200000,3,3,250,28,no,2,759
Spacious Apartment | Modern Living,520000,3,4,160,28,no,2,759
Villa for sale in Faqra/Garden/Furnished فيلا للبيع في فقرا,2100000,5,4,800,32,yes,6,1089
Gorgeous spacious flat | Fantastic condition,850000,3,4,245,28,yes,2,969
Modern Stylish Apartment | Central Location,650000,3,3,175,28,yes,2,969
Great Sunny Flat | Lovely Location,540000,3,3,200,28,yes,2,969
UNFURNISHED | Modern | Spacious Apartment,820000,3,4,270,28,no,2,969
Gorgeous Loft | Gym & Garden,650000,2,3,100,28,yes,2,969
Beautifully furnished | Prime location,430000,3,3,190,28,yes,2,969
Charming Traditional House | Good Location,500000,4,3,200,28,yes,2,969
Great Opportunity | Prime Location | 24/7 Electricity,300000,1,2,95,28,yes,2,969
High End Apartment | Pool | Gym | 24/7 Electricity,975000,3,3,326,28,no,2,969
High End | Gym | Garden | Sauna | 24/7 Electricity,1600000,5,6,470,28,no,2,969
Dik el Mehdi Apartment 235Sqm + 150Sqm Garden for Sale!,325000,3,4,285,24,no,6,212
High End | Sunny Spacious Flat,425000,3,4,180,28,no,2,577
Duplex | Private Pool | Great View | Prime Location,1500000,4,5,540,28,no,2,577
Duplex Apartment | Huge Balcony | Great Location,1400000,3,4,400,28,no,2,577
Luxurious Gorgeous Flat | Prime Location,900000,3,3,280,28,no,2,969
Spacious and Luminous Apartment | Cash Payment,600000,3,4,325,28,no,2,577
Lovely | Unfurnished | Excellent Condition | Well Located,180000,2,2,120,24,no,6,1193
Unfurnished | Prime Location | Pool | GYM,650000,2,3,180,28,no,2,969
New Flat. | New Building | 125 Sqm + 30 Sqm Terrace|,325000,2,3,155,28,no,2,969
1350 sqm Land Baabdat | Open View | Perfect Location,675000,,,1350,24,no,6,793
Villa 450 Sqm + 1000 Sqm Garden | Baabdat,900000,4,4,450,24,no,6,793
Brand New Gated Community in Biyada !,385000,3,3,230,24,no,6,796
Spacious Nice Flat | Huge Terrace | Fireplace,450000,3,3,250,15,no,6,510
Duplex | Rooftop | Beautiful Finishing,566000,3,4,365,28,yes,2,577
Furnished villa for sale in Monteverdi!,2000000,5,6,900,24,no,6,324
Apartment 130m² 3 beds with View For SALE In Hosrayel,99999,3,2,130,30,no,6,1275
"Beautiful land for sale in Kaakour, 1019 sqm",180000,,,1019,24,no,6,830
Apartment for sale in Kornet Chehwan/Garden/View,400000,3,3,300,24,no,6,684
"108 SQM New Apartment in Zikrit, Metn",85000,2,2,108,24,no,6,1014
24/7 Electricity | Beautiful Apartment | For Sale,550000,2,4,140,28,no,2,969
Beautiful Apartment for Sale with Terrace and Garden!,230000,3,3,165,24,yes,6,140
Duplex 650m² Sea View For SALE In Ain Saadeh,1099999,4,6,650,24,yes,6,1337
Furnished| fully upgraded | balcony,270000,2,2,115,28,yes,2,105
High End Flat | Luxury Furniture | Shared Pool,1500000,3,4,325,28,yes,2,535
Apartment for sale in Biyada/garden,700000,4,4,295,24,partly,6,796
land for sale in Qornet El Hamra,750000,,,1070,24,no,6,1012
Astonishing Duplex with Garden !,475000,2,2,149,32,yes,6,1089
Land for sale in Mazraat Yachouh,850000,,,1300,24,no,6,941
Spacious Apartment | Private Garden,300000,3,3,190,24,yes,6,760
Apartment for sale in Biyada/Furnished/SeaView شقة للبيع في البياضة,975000,4,5,440,24,yes,6,796
Unique land for sale in Dik el Mehdi!,2100000,,,2100,24,no,6,212
Beautiful brand new apartments for sale in Deir Qoubel,90000,2,2,125,13,no,6,660
Duplex for sale in Biyada/New/View دوبلكس للبيع في المطيلب,850000,3,4,350,24,no,6,796
Villa for sale in Faqra/Furnished شقة للبيع في فقرا,1300000,5,4,475,32,yes,6,1089
Apartment for sale in Mtayleb/250SQM/VIEW,430000,3,3,250,24,no,6,760
Apartment for sale in Biyada/Sea&Mountain View شقة للبيع في المطيلب,765000,4,4,420,24,no,6,796
Duplex for sale in Mtayleb/View/terrace,750000,4,5,430,24,no,6,760
Apartment for sale in Rabieh/View/Furnished,2900000,5,6,712,24,yes,6,723
Apartment for sale in Dbayeh/View/Furnished/luxury شقة للبيع في ضبيه,2995000,5,6,519,24,yes,6,1230
Villa for sale in Rabieh/View/Pool فيلا للبيع في الرابيه,5999999,5,4,2553,24,yes,6,723
Apartment for sale in Rabieh,500000,4,4,320,24,no,6,723
Apartment for sale in Kornet Chehwan,235000,3,3,217,24,no,6,684
Cozy Apartment For Sale W/ Furniture,220000,1,2,105,28,yes,2,969
Beirut Terraces | Open View | 360 Sqm,2450000,2,4,360,28,no,2,535
"Villa for Sale in Faqra Club,Seaview & Pool فيلا للبيع في فقرا",3500000,7,8,1000,32,yes,6,1089
"Villa for Sale in Faqra Club,Seaview & Garden فيلا للبيع في فقرا",5900000,8,8,1400,32,yes,6,1089
Beautiful Apartment with Garden and Terrace,330000,3,4,240,24,no,6,1301
Rooftop in Mtayleb with amazing views !,450000,3,3,250,24,no,6,760
Luxurious apartment in Nabay for sale,180000,2,2,160,24,no,6,1195
Unique Apt. | Private Garden | Sharing Pool,580000,3,3,240,15,no,6,292
Duplex for sale in Dik El Mhdi/Seaview,310000,4,5,360,24,no,6,212
Luxury Living Redefined: Full Floor Apartment For Sale In Sin el Fil,480000,4,4,300,24,no,6,686
Duplex Apartment for sale in Bsalim,155000,3,3,200,24,no,6,393
Apartment for sale in Hazmieh,280000,3,4,220,15,no,6,74
Modern Living in the Heart of the City | Pool | Gym | Sauna,875000,2,3,170,28,yes,2,169
HOT DEAL | Open Panoramic Seaview | Loft For Sale,469000,2,4,166,28,no,2,969
Gorgeous Modern Apartment | Beautiful Building,1200000,3,4,210,28,yes,2,759
3 BR For Sale in Baabdat - Prime Location,250000,3,3,185,24,no,6,793
Amazing deal to seize now!,140000,3,3,180,28,yes,2,68
Spacious | Fully Renovated,450000,3,3,200,28,no,2,969
Chalet Duplex for sale in Faraya شاليه دوبلكس للبيع في عيون السيمان,419000,3,3,190,32,yes,6,688
Gorgeous Brand-New flat with large Garden,1060000,4,5,450,24,no,6,796
24/7 Electricity | Beautiful Apartment | For Sale,750000,2,3,166,28,no,2,105
Chalet Duplex for sale in Faqra/Garden,550000,3,3,180,32,yes,6,1089
Luxurious New Apartment | Pool | Gym,2100000,3,3,345,28,no,2,535
Where Luxury City Living Reaches New Heights,6067000,4,7,810,28,no,2,969
Unique in Style | Wonderful Open View,230000,2,1,70,28,yes,2,969
Fully Renovated Apartment For Sale in Sakiet al-janzeer,300000,2,3,260,28,no,2,787
Modern unique apartment for sale in Roumieh|Fully Furnished,850000,3,5,320,24,yes,6,1047
Duplex for sale in Mtayleb/Seaview/Furnished دوبلكس للبيع في المطيلب,650000,4,4,340,24,yes,6,760
Luxurious apartment for sale in Hazmieh,550000,3,5,300,15,no,6,74
Duplex for sale in Biyada/View/Luxury  دوبلكس للبيع في البياضة,925000,3,3,383,24,no,6,796
Apartment for sale in Bsalim,150000,3,3,180,24,no,6,393
Extremely Comfortable and Elegant Furnished Apartment For Sale in Achrafieh.,850000,5,4,240,28,yes,2,61
Apartment for sale in Hazmieh,1300000,4,6,400,15,yes,6,74
Apartment for sale in Hazmieh|Panoramic view,950000,4,6,370,15,partly,6,74
Unique Villa for sale heart of Yarzeh,7500000,8,8,2468,15,no,6,292
Apartment with Garden for Sale in Ain Aar,250000,3,4,245,24,no,6,684
Duplex for Sale in Ain Aar / Qornet El Hamra,350000,3,5,290,24,no,6,684
duplex apartment  in mtayleb .,650000,4,4,300,24,no,6,760
High End | Luxurious Living,1300000,2,3,170,28,no,2,535
Modern Apartment | Great Location,310000,3,2,130,28,partly,2,969
Modern Duplex | Core and Shell,300000,4,2,300,15,no,6,909
Renovated | Balcony | Open View | 24/7,244000,2,2,120,28,yes,2,969
Duplex for sale in Mtayleb/New/View,750000,3,3,293,24,no,6,760
Beautifully Furnished | Spacious Apartment,425000,3,4,250,28,yes,2,969
Cozy | Central | Modern,330000,3,3,180,28,no,2,969
Luxury Garden Floor in Naqqash !,360000,3,3,225,24,no,6,1265
Brand-New open View Duplex in Biyada,700000,4,4,350,24,no,6,796
Chalet Duplex for sale in Faraya/Garden شاليه دوبلكس للبيع في فاريا,179000,1,2,79,32,yes,6,688
Fully-Upgraded Large Flat in Prime Mtayleb !! Panoramic View,950000,4,5,475,24,yes,6,760
Chalet Duplex for sale in Faqra/View شاليه دوبلكس للبيع في فقرا,345000,3,4,184,32,yes,6,1089
Luxurious Apartment | Prime Location | Sea View,1500000,4,5,300,28,yes,2,1077
Luxurious & Spacious | Exclusive Area,2200000,4,5,450,28,no,2,969
Chalet Duplex for sale in Faraya/Garden شاليه دوبلكس للبيع في فاريا,525000,3,4,161,32,yes,6,688
Spacious Villa | Beautiful Huge Garden | Green Area,350000,2,3,1250,23,no,3,200
Sun-filled large apartment for sale in Bsaba,180000,3,3,220,15,no,6,363
Beautiful Finishing | Calm area | 24 Hrs Elec,370000,2,2,140,28,yes,2,969
Luxurious | Spacious Penthouse | Gym | Pool,1300000,5,6,510,15,no,6,292
Great Opportunity | Gym | Sea View,1250000,3,5,370,28,no,2,795
Brand New Spacious Apartment | Prime Location,1100000,3,3,350,15,no,6,292
Spacious | New | Huge Garden | Greenery,950000,3,4,350,15,no,6,292
Spacious High End | New Sunny Apartment,975000,4,4,345,28,no,2,831
Spacious Apartment | Prime Location | Sea View,865000,3,4,225,28,no,2,1339
Spacious Flat | Big Balcony | Beautiful View,975000,4,5,250,28,no,2,969
Modern Flat | Pool | Gym | Sauna | Sea View,1200000,2,3,220,28,no,2,169
Brand new flat with a panoramic view!,450000,3,4,300,24,no,6,1193
Spacious Flat with 120 SQM Terrace !,300000,2,3,190,24,no,6,796
Apartment in Mtayleb,640000,3,4,500,24,yes,6,760
Chalet Duplex for sale in Faqra/View  شاليه دوبلكس للبيع في فقرا,310000,3,3,140,32,no,6,688
Apartment for sale in sakiet al -janzeer,430000,3,2,220,28,no,2,787
"200m² + Garden, 3 Beds, For SALE at Monteverde",450000,3,4,200,24,no,6,324
Brand new and furnished luxury apartment for sale in the heart of Beirut,680000,3,3,220,28,yes,2,795
Amazing Duplex | High Ceiling | Prime Location,1700000,4,5,600,28,no,2,969
Wonderful Modern Flat | Open Sea View,650000,3,3,200,24,yes,6,1230
Cosy apartment for sale in Karakol Al Druze,225000,3,2,182,28,no,2,1006
BRAND new Apartment for sale in Mar Elias,425000,3,4,213,28,no,2,504
Fully Furnished | Beautiful Apartment | Huge Terrace,1000000,3,3,365,28,yes,2,169
Spacious Apartment | Good Location,650000,4,5,300,28,no,2,205
Modern | Central | Bright,700000,3,4,250,28,no,2,831
Spacious Apartment | Lovely Outdoor Space | Sea View,830000,3,3,330,28,no,2,169
Bright | Modern Apartment | Great Location,450000,3,3,185,28,no,2,169
full-floor apartment in Mtayleb,600000,4,6,382,24,no,6,760
Land for sale in Bakish/seaview  ارض للبيع في باقيش,187500,,,1500,32,no,6,1053
Cosy apartment for sale in Achrafieh !,240000,2,2,90,28,yes,2,969
Furnished Apt.| Cosy Balcony | Open View,300000,1,2,120,28,yes,2,969
Spacious Furnished Apt for Sale | Achrafieh,550000,3,4,235,28,yes,2,969
Band New Apartment for sale in sakiet al-janzeer,750000,3,3,215,28,no,2,787
Amazing Flat | Great Location | Terrace with Pool,1800000,4,4,445,28,no,2,577
Brand New Apartment for sale  / luxury tower in Mar Elias,400000,3,4,150,28,no,2,504
Brand new Apartment for sale in Mar Elias,450000,3,4,165,28,no,2,504
Land for sale in Qanat Bakish/View/  ارض للبيع في قناة باكيش,1995000,,,25190,32,no,6,1089
